,MPO,MPO,MPO,MPO,MPO,MPO,MPO,MPO,ES,ES,ES,ES,ES,ES,ES,ES,10Y,2Y,5Y,10Y,2Y,5Y,10Y,2Y,5Y,10Y,2Y,5Y,10Y,2Y,5Y,10Y,2Y,5Y,10Y,2Y,5Y,10Y,2Y,5Y,10Y,2Y,5Y,10Y,2Y,5Y,Overnight Rate,Overnight Rate,Overnight Rate,Overnight Rate,Overnight Rate,Overnight Rate,Overnight Rate
,Australia,Canada,Euro Area,Japan,Sweden,Switzerland,United Kingdom,United States,Australia,Canada,Euro Area,Japan,Sweden,Switzerland,United Kingdom,United States,Australia,Australia,Australia,Brazil,Brazil,Brazil,Canada,Canada,Canada,Germany,Germany,Germany,Japan,Japan,Japan,New Zealand,New Zealand,New Zealand,Sweden,Sweden,Sweden,Switzerland,Switzerland,Switzerland,United Kingdom,United Kingdom,United Kingdom,United States,United States,United States,Australia,Canada,Euro Area,Japan,Sweden,Switzerland,United Kingdom
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-27,0.40715099715099706,-0.07513460260390988,0.3218808162007808,0.250639388092407,0.11287918509932847,0.3397878924194713,-0.11748228553335902,-0.05287328048731969,1.1096023635245367,0.8598718464995974,1.0495264120821057,1.1933715181184634,0.6280702395123721,0.6963370609488577,0.04093175793321689,0.17167786536923751,5.905,6.025,5.975,,,,4.386,4.148,4.24,3.97,3.545,3.718,1.888,0.829,1.403,5.925,6.675,6.215,3.85,3.375,3.64,2.727,1.985,2.477,4.607,4.723,4.717,5.04,5.054,4.985,,,,,,,
2006-07-28,0.40715099715099706,-0.07513460260390988,0.3218808162007808,0.25675254389953883,0.11287918509932847,0.3397878924194713,-0.11513263982269184,-0.04661008266916309,1.1096023635245367,0.8598718464995974,1.0495264120821057,1.1910031659777127,0.6280702395123721,0.6963370609488577,0.026453018314930216,0.21641099141116307,5.87,5.995,5.945,,,,4.382,4.155,4.234,3.948,3.534,3.725,1.939,0.834,1.437,5.92,,,3.825,3.36,3.62,2.713,1.978,2.462,4.614,4.723,4.707,4.994,4.988,4.92,,,,,,,
2006-07-31,0.40715099715099706,-0.07513460260390988,0.3218808162007808,0.2631713574970273,0.11287918509932847,0.3397878924194713,-0.11287513708107043,-0.04021774675166305,1.1096023635245367,0.8598718464995974,1.0495264120821057,1.188516396229924,0.6280702395123721,0.6963370609488577,0.012542072407164585,0.26206644994879846,5.87,6.015,5.96,,,,4.345,4.144,4.211,3.923,3.502,3.699,1.939,0.839,1.437,5.88,6.63,6.175,3.84,3.365,3.64,2.701,1.979,2.469,4.591,4.702,4.678,4.988,4.967,4.907,,,,,,,
2006-08-01,0.40715099715099706,-0.07513460260390988,0.3218808162007808,0.26991934102259213,0.11287918509932847,0.3397878924194713,-0.11070446136797292,-0.03369223716921509,1.1096023635245367,0.8598718464995974,1.0495264120821057,1.185902099828403,0.6280702395123721,0.6963370609488577,-0.0008338371195331352,0.3086730638726346,5.835,5.98,5.92,,,,4.312,4.119,4.177,3.922,3.512,3.697,1.93,0.854,1.442,5.87,6.625,6.18,3.865,3.395,3.665,,,,4.603,4.728,4.698,4.981,4.962,4.9,5.99,4.2427,1.33,4.8026,0.25,2.35,5.25
2006-08-02,0.40715099715099706,-0.07513460260390988,0.3218808162007808,0.2840046908303607,0.12516863271368445,0.3397878924194713,-0.11070446136797292,-0.03369223716921509,1.1096023635245367,0.8598718464995974,1.0495264120821057,1.1789974240920473,0.6163357157295867,0.6963370609488577,-0.0008338371195331352,0.3086730638726346,5.84,5.96,5.9,,,,4.311,4.114,4.177,3.922,3.487,3.69,1.897,0.844,1.408,5.865,6.62,6.18,3.87,3.405,3.675,2.698,1.986,2.435,4.617,4.76,4.711,4.965,4.954,4.886,,,,,,,
2006-08-03,0.40715099715099706,-0.07513460260390988,0.3218808162007808,0.2974029504036039,0.13793075139013106,0.3397878924194713,-0.11070446136797292,-0.03369223716921509,1.1096023635245367,0.8598718464995974,1.0495264120821057,1.172429561806246,0.6041498641090018,0.6963370609488577,-0.0008338371195331352,0.3086730638726346,5.84,5.96,5.9,,,,4.328,4.134,4.198,3.926,3.507,3.695,1.878,0.829,1.394,5.82,6.605,6.145,3.895,3.445,3.71,2.739,2.017,2.508,4.646,4.76,4.731,4.963,4.991,4.905,,,,,,,
2006-08-04,0.40715099715099706,-0.07513460260390988,0.3218808162007808,0.3101631976162165,0.15119334530879122,0.3397878924194713,-0.11070446136797292,-0.03369223716921509,1.1096023635245367,0.8598718464995974,1.0495264120821057,1.1661744548673874,0.5914861359542765,0.6963370609488577,-0.0008338371195331352,0.3086730638726346,5.79,5.91,5.85,,,,4.335,4.16,4.217,3.965,3.57,3.767,1.883,0.834,1.403,5.835,6.62,6.16,3.84,3.435,3.675,2.691,1.997,2.476,4.733,4.905,4.828,4.899,4.916,4.832,,,,,,,
2006-08-07,0.40715099715099706,-0.07513460260390988,0.32500587266874953,0.3101631976162165,0.15259390553288085,0.3397878924194713,-0.11070446136797292,-0.03369223716921509,1.1096023635245367,0.8598718464995974,1.0483938456167137,1.1661744548673874,0.619022018651416,0.6963370609488577,-0.0008338371195331352,0.3086730638726346,,,,,,,,,,3.908,3.54,3.707,1.846,0.809,1.359,5.805,6.6,6.14,3.86,3.48,3.705,2.697,1.993,2.477,4.698,4.904,4.834,4.923,4.957,4.869,,,,,,,
2006-08-08,0.40715099715099706,-0.07513460260390988,0.3281922047537373,0.3101631976162165,0.1539944657569705,0.3397878924194713,-0.11070446136797292,-0.03369223716921509,1.1096023635245367,0.8598718464995974,1.0472390719657256,1.1661744548673874,0.6465579013485558,0.6963370609488577,-0.0008338371195331352,0.3086730638726346,5.825,5.95,5.89,,,,4.339,4.137,4.19,3.894,3.537,3.698,1.846,0.819,1.379,5.805,6.605,6.135,3.855,3.485,3.705,2.687,1.994,2.464,4.671,4.924,4.83,4.925,4.903,4.844,,,,,,,
2006-08-09,0.40715099715099706,-0.07513460260390988,0.3314416325235762,0.3101631976162165,0.15539502598106014,0.3397878924194713,-0.11070446136797292,-0.03369223716921509,1.1096023635245367,0.8598718464995974,1.0460614315097676,1.1661744548673874,0.6740937840456955,0.6963370609488577,-0.0008338371195331352,0.3086730638726346,5.745,5.885,5.81,,,,4.318,4.137,4.177,3.891,3.52,3.688,1.868,0.829,1.398,5.81,6.615,6.145,3.895,3.515,3.745,2.688,2.001,2.463,4.666,4.944,4.845,4.941,4.923,4.859,,,,,,,
2006-08-10,0.40715099715099706,-0.07513460260390988,0.334756048848812,0.3101631976162165,0.15679558620514977,0.3397878924194713,-0.11070446136797292,-0.03369223716921509,1.1096023635245367,0.8598718464995974,1.0448602382446905,1.1661744548673874,0.7016296667428352,0.6963370609488577,-0.0008338371195331352,0.3086730638726346,5.775,5.885,5.85,,,,4.325,4.135,4.169,3.93,3.555,3.688,1.906,0.844,1.437,5.88,6.68,6.22,3.885,3.495,3.725,2.679,1.993,2.448,4.679,4.931,4.84,4.939,4.936,4.871,,,,,,,
2006-08-11,0.3977716727716727,-0.07513460260390988,0.334756048848812,0.3101631976162165,0.15515391284406171,0.3397878924194713,-0.11070446136797292,-0.03369223716921509,1.0703762628825857,0.8598718464995974,1.0448602382446905,1.1661744548673874,0.7151431350276677,0.6963370609488577,-0.0008338371195331352,0.3086730638726346,5.845,5.97,5.905,,,,4.337,4.148,4.185,3.932,3.55,3.715,1.855,0.814,1.384,5.88,6.67,6.225,3.92,3.52,3.765,2.694,2.0,2.464,4.698,4.944,4.853,4.975,4.978,4.914,,,,,,,
2006-08-14,0.3869493754109138,-0.07513460260390988,0.334756048848812,0.3101631976162165,0.15515391284406171,0.3227984977984978,-0.11070446136797292,-0.03369223716921509,1.0251153775264887,0.8598718464995974,1.0448602382446905,1.1661744548673874,0.7151431350276677,0.6818229026227142,-0.0008338371195331352,0.3086730638726346,5.86,5.98,5.915,,,,4.364,4.164,4.202,3.982,3.608,3.782,1.892,0.834,1.418,5.955,6.74,6.295,3.95,3.545,3.8,2.727,2.062,2.504,4.746,4.977,4.897,4.999,5.016,4.948,,,,,,,
2006-08-15,0.37432336182336173,-0.07513460260390988,0.334756048848812,0.3101631976162165,0.15515391284406171,0.30742714076047406,-0.11070446136797292,-0.03369223716921509,0.9723110112777086,0.8598718464995974,1.0448602382446905,1.1661744548673874,0.7151431350276677,0.6686910450895367,-0.0008338371195331352,0.3086730638726346,5.93,6.035,5.975,,,,4.38,4.194,4.224,4.001,3.655,3.819,1.869,0.834,1.408,5.99,6.77,6.33,3.92,3.52,3.77,2.704,2.044,2.484,4.764,5.004,4.925,4.935,4.952,4.878,,,,,,,
2006-08-16,0.35940170940170935,-0.07513460260390988,0.334756048848812,0.3101631976162165,0.15515391284406171,0.2934531798168161,-0.11070446136797292,-0.03369223716921509,0.9099058511655141,0.8598718464995974,1.0448602382446905,1.1661744548673874,0.7151431350276677,0.656752992786648,-0.0008338371195331352,0.3086730638726346,5.93,6.045,5.985,,,,4.323,4.156,4.183,3.976,3.626,3.778,1.846,0.809,1.379,5.975,6.775,6.315,3.89,3.51,3.745,2.639,2.011,2.449,4.734,4.984,4.892,4.865,4.884,4.803,,,,,,,
2006-08-17,0.34149572649572646,-0.07513460260390988,0.334756048848812,0.3101631976162165,0.1459371723501486,0.2934531798168161,-0.11070446136797292,-0.03369223716921509,0.8350196590308807,0.8598718464995974,1.0448602382446905,1.1661744548673874,0.705197137463889,0.656752992786648,-0.0008338371195331352,0.3086730638726346,5.895,5.995,5.935,,,,4.28,4.112,4.168,3.935,3.605,3.742,1.832,0.804,1.364,5.93,6.745,6.265,3.865,3.5,3.72,2.624,2.027,2.438,4.687,4.937,4.84,4.869,4.905,4.815,,,,,,,
2006-08-18,0.3076495726495726,-0.07513460260390988,0.334756048848812,0.3101631976162165,0.1459371723501486,0.2934531798168161,-0.11070446136797292,-0.03369223716921509,0.8141428817796958,0.8598718464995974,1.0448602382446905,1.1661744548673874,0.705197137463889,0.656752992786648,-0.0008338371195331352,0.3086730638726346,5.8,5.915,5.855,,,,4.26,4.102,4.149,3.912,3.623,3.752,1.864,0.809,1.389,5.91,6.73,6.25,3.845,3.5,3.715,2.595,2.022,2.42,4.657,4.897,4.803,4.847,4.883,4.788,,,,,,,
2006-08-21,0.27380341880341874,-0.07513460260390988,0.334756048848812,0.3101631976162165,0.1459371723501486,0.2934531798168161,-0.11070446136797292,-0.03369223716921509,0.793266104528511,0.8598718464995974,1.0448602382446905,1.1661744548673874,0.705197137463889,0.656752992786648,-0.0008338371195331352,0.3086730638726346,5.765,5.89,5.825,,,,4.231,4.079,4.117,3.895,3.62,3.728,1.827,0.784,1.345,5.89,6.72,6.23,3.8,3.46,3.67,2.549,2.009,2.38,4.608,4.89,4.774,4.817,4.866,4.767,,,,,,,
2006-08-22,0.23995726495726494,-0.07513460260390988,0.334756048848812,0.3101631976162165,0.1459371723501486,0.2934531798168161,-0.11070446136797292,-0.03369223716921509,0.7723893272773261,0.8598718464995974,1.0448602382446905,1.1661744548673874,0.705197137463889,0.656752992786648,-0.0008338371195331352,0.3086730638726346,5.72,5.87,5.8,,,,4.21,4.065,4.098,3.858,3.589,3.687,1.813,0.764,1.325,5.89,6.72,6.22,3.745,3.41,3.605,2.526,1.944,2.326,4.567,4.869,4.734,4.811,4.874,4.767,,,,,,,
2006-08-23,0.20611111111111108,-0.07513460260390988,0.334756048848812,0.3101631976162165,0.1459371723501486,0.2934531798168161,-0.11070446136797292,-0.03369223716921509,0.7515125500261413,0.8598718464995974,1.0448602382446905,1.1661744548673874,0.705197137463889,0.656752992786648,-0.0008338371195331352,0.3086730638726346,5.735,5.885,5.81,,,,4.195,4.059,4.093,3.814,3.512,3.63,1.813,0.769,1.335,5.89,6.705,6.235,3.78,3.46,3.66,2.549,1.947,2.334,4.531,4.835,4.689,4.821,4.874,4.765,,,,,,,
2006-08-24,0.20555555555555552,-0.07513460260390988,0.334756048848812,0.3101631976162165,0.15088040857055746,0.2934531798168161,-0.11070446136797292,-0.03369223716921509,0.815011409114674,0.8598718464995974,1.0448602382446905,1.1661744548673874,0.6957553083996595,0.656752992786648,-0.0008338371195331352,0.3086730638726346,5.735,5.885,5.82,,,,4.203,4.065,4.096,3.808,3.52,3.601,1.813,0.774,1.33,5.895,6.705,6.245,3.75,3.46,3.645,2.534,2.484,2.32,4.552,4.848,4.71,4.805,4.887,4.775,,,,,,,
2006-08-25,0.20555555555555552,-0.07513460260390988,0.334756048848812,0.3101631976162165,0.15088040857055746,0.2934531798168161,-0.10307121551244297,-0.032700173677151605,0.815011409114674,0.8598718464995974,1.0448602382446905,1.1661744548673874,0.6957553083996595,0.656752992786648,0.025014430336690423,0.3182023212317054,5.715,5.895,5.815,,,,4.202,4.07,4.097,3.811,3.516,3.625,1.736,0.681,1.225,5.845,6.68,6.205,3.765,0.0,3.655,2.517,2.466,2.587,4.552,4.862,4.715,4.785,4.869,4.754,,,,,,,
2006-08-28,0.20555555555555552,-0.07620282635143584,0.33502941997160496,0.31772815365563645,0.15088040857055746,0.2934531798168161,-0.09084692553697757,-0.0277812281369111,0.815011409114674,0.9014498820863217,1.060305912380603,1.1971987124451309,0.6957553083996595,0.656752992786648,0.0036866152599317335,0.33034737924882557,5.655,5.865,5.775,,,,4.18,4.049,4.072,3.789,3.509,3.606,1.7,0.644,1.174,5.815,6.65,6.175,3.775,3.455,3.65,2.516,2.477,2.597,,,,4.793,4.881,4.77,,,,,,,
2006-08-29,0.20555555555555552,-0.07722136527349548,0.33530837009690395,0.32567135749702736,0.15088040857055746,0.2934531798168161,-0.07812368495026864,-0.02275762418092079,0.815011409114674,0.9410940555527333,1.076066804356024,1.2297741829017619,0.6957553083996595,0.656752992786648,-0.018511722881184453,0.3427508427556717,5.67,5.88,5.785,,,,4.178,4.056,4.079,3.798,3.503,3.584,1.723,0.674,1.203,5.825,6.665,6.19,3.785,3.47,3.665,2.543,2.021,2.606,4.554,4.868,4.716,4.785,4.866,4.761,,,,,,,
2006-08-30,0.20555555555555552,-0.07819360697182512,0.3355930717711781,0.3340219051251563,0.15088040857055746,0.2934531798168161,-0.06487030933911353,-0.01762598573125327,0.815011409114674,0.9789362211343081,1.092152663176299,1.2640201903048869,0.6957553083996595,0.656752992786648,-0.04163499177818048,0.3554210474132027,5.69,5.89,5.795,,,,4.161,4.05,4.071,3.806,3.527,3.596,1.681,0.654,1.169,5.8,6.66,6.175,3.75,3.415,3.615,2.517,2.002,2.579,4.572,4.891,4.739,4.753,4.821,4.718,,,,,,,
2006-08-31,0.20555555555555552,-0.07819360697182512,0.33588370473033297,0.3428119552600288,0.15088040857055746,0.2934531798168161,-0.05105296029769649,-0.01993013319669106,0.815011409114674,0.9789362211343081,1.1085736440553298,1.3000686191502815,0.6957553083996595,0.656752992786648,-0.06574222956441038,0.40299196071219395,5.665,5.865,5.765,,,,4.12,3.993,4.026,3.804,3.528,3.625,1.647,0.619,1.125,5.78,6.65,6.175,3.71,3.4,3.585,2.473,2.007,2.315,4.551,4.883,4.73,4.732,4.788,4.696,,,,,,,
2006-09-01,0.20555555555555552,-0.07819360697182512,0.33618045627810167,0.3520771432400296,0.15088040857055746,0.2934531798168161,-0.036634856950130884,-0.014553789110669553,0.815011409114674,0.9789362211343081,1.1253403297949718,1.3380656117170484,0.6957553083996595,0.656752992786648,-0.09089760812395462,0.4355227049303931,5.62,5.835,5.74,,,,4.106,3.978,4.009,3.755,3.501,3.58,1.667,0.619,1.14,5.805,6.655,6.18,3.695,3.405,3.57,2.468,1.996,2.528,4.515,4.876,4.71,4.724,4.762,4.687,6.0,4.2465,1.61,4.7892,0.261,2.56,5.25
2006-09-04,0.20555555555555552,-0.07819360697182512,0.33648352168858886,0.36185706388558597,0.15088040857055746,0.2934531798168161,-0.02157594900934014,-0.009177445024648049,0.815011409114674,0.9789362211343081,1.142463753529074,1.3781735483153028,0.6957553083996595,0.656752992786648,-0.1171710035083675,0.46805344914859226,5.62,5.82,5.72,,,,,,,3.737,3.514,3.575,1.695,0.649,1.179,5.82,6.665,6.19,3.685,3.41,3.56,2.466,2.002,2.533,4.763,4.847,4.683,,,,,,,,,,
2006-09-05,0.20555555555555552,-0.07819360697182512,0.33679310463478546,0.37219583713945986,0.15088040857055746,0.2934531798168161,-0.0058325452530589095,-0.003801100938626543,0.815011409114674,0.9789362211343081,1.1599554229348776,1.420573367004886,0.6957553083996595,0.656752992786648,-0.14463864413752642,0.5005841933667913,5.63,5.86,5.75,,,,4.081,3.941,3.982,3.748,3.52,3.582,1.704,0.669,1.198,5.85,6.68,6.21,3.725,3.435,3.6,2.478,2.023,2.55,4.523,4.854,4.703,4.785,4.803,4.733,,,,,,,
2006-09-06,0.20555555555555552,-0.07819360697182512,0.3371094176450297,0.3831427735259145,0.15088040857055746,0.2934531798168161,0.010643109840723775,0.0015752431473949622,0.815011409114674,0.9789362211343081,1.177827346023416,1.4654672926762091,0.6957553083996595,0.656752992786648,-0.17338384944711133,0.5331149375849905,5.635,5.935,5.78,,,,4.145,3.973,4.028,3.797,3.583,3.635,1.714,0.664,1.189,5.9,6.68,6.255,3.79,3.465,3.655,2.504,2.042,2.566,4.549,4.86,4.708,4.799,4.816,4.746,,,,,,,
2006-09-07,0.20555555555555552,-0.07819360697182512,0.3337649360396786,0.3947531606024574,0.15088040857055746,0.2934531798168161,0.0279033199389723,0.007027147964214473,0.815011409114674,0.9789362211343081,1.196761370076319,1.5130820623276127,0.6957553083996595,0.656752992786648,-0.2034978740571527,0.5479920368021611,5.665,5.89,5.775,,,,4.148,3.98,4.032,3.812,3.609,3.672,1.709,0.654,1.184,5.92,6.69,6.27,3.795,3.48,3.665,2.479,2.035,2.541,4.571,4.86,4.736,4.793,4.824,4.737,,,,,,,
2006-09-08,0.20555555555555552,-0.0778978980430515,0.33017606575968206,0.3947531606024574,0.15088040857055746,0.2934531798168161,0.0279033199389723,0.007027147964214473,0.815011409114674,0.9978630028848616,1.1974162877277184,1.5130820623276127,0.6957553083996595,0.656752992786648,-0.2034978740571527,0.5479920368021611,5.66,5.9,5.785,,,,4.138,3.979,4.028,3.809,3.633,3.665,1.732,0.679,1.218,5.9,6.65,6.25,3.725,3.45,3.615,2.468,2.058,2.53,4.564,4.881,4.734,4.777,4.819,4.717,,,,,,,
2006-09-11,0.20555555555555552,-0.07758810773671723,0.33017606575968206,0.3947531606024574,0.15088040857055746,0.2698247806943459,0.0279033199389723,0.01770427540545948,0.815011409114674,1.0176910599568703,1.1974162877277184,1.5130820623276127,0.6957553083996595,0.6098629277568236,-0.2034978740571527,0.5489576914469194,5.64,5.89,5.775,,,,4.105,3.943,3.991,3.792,3.64,3.66,1.676,0.614,1.15,5.905,6.645,6.255,3.735,3.48,3.64,2.48,2.098,2.534,4.539,4.847,4.712,4.805,4.84,4.739,,,,,,,
2006-09-12,0.20555555555555552,-0.07726320570812276,0.33017606575968206,0.3947531606024574,0.15088040857055746,0.24816541483208146,0.0279033199389723,0.02815422992242268,0.815011409114674,1.0384863393250743,1.1974162877277184,1.5130820623276127,0.6957553083996595,0.5668803681461512,-0.2034978740571527,0.5499028002481724,5.64,5.9,5.785,,,,4.149,3.973,4.032,3.802,3.665,3.68,1.71,0.629,1.169,5.905,6.65,6.255,3.765,3.495,3.66,2.47,2.062,2.345,4.573,4.894,4.737,4.775,4.823,4.71,,,,,,,
2006-09-13,0.20555555555555552,-0.07806910821771772,0.3228953708222873,0.39369633972842705,0.1480336084088488,0.24816541483208146,0.0279033199389723,0.02815422992242268,0.815011409114674,1.0515408755198135,1.1952551105993898,1.5193658767753506,0.7344984326462844,0.5668803681461512,-0.2034978740571527,0.5499028002481724,5.645,5.91,5.795,,,,4.109,3.971,4.008,3.808,3.665,3.685,1.681,0.61,1.149,5.89,6.64,6.24,3.725,3.475,3.625,2.448,2.068,2.497,4.613,4.943,4.791,4.765,4.802,4.705,,,,,,,
2006-09-14,0.20555555555555552,-0.07806910821771772,0.3228953708222873,0.39369633972842705,0.15222648052624924,0.24816541483208146,0.0279033199389723,0.02815422992242268,0.815011409114674,1.0515408755198135,1.1952551105993898,1.5193658767753506,0.7749372623752026,0.5668803681461512,-0.2034978740571527,0.5499028002481724,5.61,5.87,5.755,,,,4.109,3.97,4.008,3.777,3.643,3.648,1.686,0.617,1.151,5.925,6.74,6.31,3.73,3.5,3.635,2.462,2.057,2.517,4.564,4.921,4.756,4.793,4.84,4.744,,,,,,,
2006-09-15,0.20555555555555552,-0.07806910821771772,0.31942337758763906,0.39369633972842705,0.15222648052624924,0.24816541483208146,0.013574507854932224,0.028456963577502492,0.815011409114674,1.0515408755198135,1.1623067412434651,1.5193658767753506,0.7749372623752026,0.5668803681461512,-0.23759634047676023,0.5525492444957325,5.655,5.91,5.785,,,,4.129,4.0,4.031,3.806,3.661,3.692,1.672,0.617,1.142,5.93,6.73,6.315,3.69,3.505,3.62,2.451,2.061,2.517,4.576,4.949,4.791,4.796,4.869,4.761,,,,,,,
2006-09-18,0.20555555555555552,-0.07806910821771772,0.3164210036175231,0.39369633972842705,0.15434574323255326,0.2382387982387982,0.013574507854932224,0.028456963577502492,0.815011409114674,1.0515408755198135,1.181883595357346,1.5193658767753506,0.7774639147899551,0.5952753749749428,-0.23759634047676023,0.5525492444957325,5.67,5.96,5.83,,,,4.108,3.998,4.013,3.774,3.659,3.714,,,,5.925,6.755,6.335,3.745,3.555,3.675,2.499,2.085,2.562,4.584,4.964,4.811,4.81,4.882,4.775,,,,,,,
2006-09-19,0.20555555555555552,-0.07806910821771772,0.31685421482523946,0.39369633972842705,0.15638794184044622,0.22907576753730596,0.010342441979876958,0.028456963577502492,0.815011409114674,1.0515408755198135,1.1980804630502833,1.5193658767753506,0.7798986889350803,0.6214861505092119,-0.24910227056771675,0.5525492444957325,5.7,5.985,5.855,,,,4.121,3.997,4.021,3.816,3.633,3.723,1.71,0.642,1.176,5.9,6.75,6.33,3.705,3.525,3.64,2.476,2.055,2.53,4.654,5.02,4.869,4.739,4.805,4.696,,,,,,,
2006-09-20,0.20555555555555552,-0.07806910821771772,0.30299259151128954,0.39369633972842705,0.15638794184044622,0.22907576753730596,0.00694462913687014,0.028456963577502492,0.815011409114674,1.0515408755198135,1.2018143006082371,1.5193658767753506,0.7798986889350803,0.6214861505092119,-0.26119824835564537,0.5525492444957325,5.715,5.99,5.865,,,,4.082,3.966,3.983,3.773,3.633,3.672,1.686,0.662,1.173,5.755,6.69,6.23,3.695,3.49,3.615,2.436,2.049,2.495,4.626,4.998,4.841,4.733,4.822,4.698,,,,,,,
2006-09-21,0.20555555555555552,-0.05558298890595472,0.2919122591013173,0.39369633972842705,0.15638794184044622,0.22907576753730596,0.00694462913687014,0.028456963577502492,0.815011409114674,0.9880788482771983,1.2001315681493232,1.5193658767753506,0.7798986889350803,0.6214861505092119,-0.26119824835564537,0.5525492444957325,5.61,5.985,5.813,,,,4.091,3.977,3.991,3.717,3.585,3.62,1.705,0.677,1.188,5.78,6.695,6.24,3.68,3.465,3.595,2.438,2.037,2.326,4.6,4.978,4.828,4.642,4.703,4.592,,,,,,,
2006-09-22,0.20555555555555552,-0.031972563628603595,0.280831926691345,0.39369633972842705,0.15638794184044622,0.22907576753730596,0.00694462913687014,0.028456963577502492,0.815011409114674,0.9214437196724521,1.1984488356904095,1.5193658767753506,0.7798986889350803,0.6214861505092119,-0.26119824835564537,0.5525492444957325,5.615,5.96,5.79,,,,4.022,3.921,3.924,3.717,3.52,3.62,1.635,0.637,1.134,5.72,6.63,6.18,3.625,3.4,3.52,2.388,1.972,2.45,4.548,5.005,4.819,4.591,4.672,4.546,,,,,,,
2006-09-25,0.20555555555555552,-0.031972563628603595,0.2674899274549768,0.39369633972842705,0.15638794184044622,0.22907576753730596,0.00694462913687014,0.028766278398997085,0.815011409114674,0.9214437196724521,1.2021399418921332,1.5193658767753506,0.7798986889350803,0.6214861505092119,-0.26119824835564537,0.5574041806837345,5.535,5.875,5.695,,,,3.995,3.892,3.897,3.687,3.429,3.569,1.639,0.632,1.129,5.7,6.63,6.16,3.605,3.355,3.485,2.378,2.002,2.44,4.5,4.933,4.741,4.544,4.646,4.51,,,,,,,
2006-09-26,0.20555555555555552,-0.031972563628603595,0.2674899274549768,0.39369633972842705,0.14594223879737703,0.22907576753730596,-0.005728986591551619,0.029082391348436612,0.815011409114674,0.9214437196724521,1.2021399418921332,1.5193658767753506,0.7682232053589847,0.6214861505092119,-0.25994923849233936,0.5616926420126848,5.48,5.82,5.635,,,,3.93,3.841,3.833,3.657,3.472,3.532,1.621,0.612,1.095,5.695,6.66,6.16,3.615,3.39,3.51,2.348,1.975,2.254,4.458,4.911,4.703,4.587,4.701,4.56,,,,,,,
